Time,Ex,Ey
3.880000000000000115e-01,9.264219185195650130e-01,2.476485476770994953e+00
3.890000000000000124e-01,9.260449697269191871e-01,2.477411710157768177e+00
3.900000000000000133e-01,9.256670948891875250e-01,2.478337566132093883e+00
3.910000000000000142e-01,9.252882943842443142e-01,2.479263043768113572e+00
3.920000000000000151e-01,9.249085685908871035e-01,2.480188142140346219e+00
3.930000000000000160e-01,9.245279178888442528e-01,2.481112860323688718e+00
3.940000000000000169e-01,9.241463426587611663e-01,2.482037197393421657e+00
3.950000000000000178e-01,9.237638432822153911e-01,2.482961152425204432e+00
3.960000000000000187e-01,9.233804201417052937e-01,2.483884724495078355e+00
3.970000000000000195e-01,9.229960736206507255e-01,2.484807912679467545e+00
3.980000000000000204e-01,9.226108041033990181e-01,2.485730716055181144e+00
3.990000000000000213e-01,9.222246119752186555e-01,2.486653133699411988e+00
4.000000000000000222e-01,9.218374976223002726e-01,2.487575164689740159e+00
4.010000000000000231e-01,9.214494614317577659e-01,2.488496808104129432e+00
4.020000000000000240e-01,9.210605037916257398e-01,2.489418063020934824e+00
4.030000000000000249e-01,9.206706250908615052e-01,2.490338928518896822e+00
4.040000000000000258e-01,9.202798257193418596e-01,2.491259403677147599e+00
4.050000000000000266e-01,9.198881060678658628e-01,2.492179487575207464e+00
4.060000000000000275e-01,9.194954665281525052e-01,2.493099179292988854e+00
4.070000000000000284e-01,9.191019074928390431e-01,2.494018477910798115e+00
4.080000000000000293e-01,9.187074293554843285e-01,2.494937382509331059e+00
4.090000000000000302e-01,9.183120325105661452e-01,2.495855892169681400e+00
4.100000000000000311e-01,9.179157173534787661e-01,2.496774005973334543e+00
4.110000000000000320e-01,9.175184842805378382e-01,2.497691723002173347e+00
4.120000000000000329e-01,9.171203336889739433e-01,2.498609042338477693e+00
4.130000000000000338e-01,9.167212659769381489e-01,2.499525963064923584e+00
4.140000000000000346e-01,9.163212815434953473e-01,2.500442484264588927e+00
4.150000000000000355e-01,9.159203807886303617e-01,2.501358605020945092e+00
4.160000000000000364e-01,9.155185641132429497e-01,2.502274324417870677e+00
4.169999999999999818e-01,9.151158319191471380e-01,2.503189641539641741e+00
4.179999999999999827e-01,9.147121846090756625e-01,2.504104555470936244e+00
4.189999999999999836e-01,9.143076225866737516e-01,2.505019065296838043e+00
4.199999999999999845e-01,9.139021462565033449e-01,2.505933170102832896e+00
4.209999999999999853e-01,9.134957560240388741e-01,2.506846868974811127e+00
4.219999999999999862e-01,9.130884522956693727e-01,2.507760160999071175e+00
4.229999999999999871e-01,9.126802354786976990e-01,2.508673045262317380e+00
4.239999999999999880e-01,9.122711059813396473e-01,2.509585520851660423e+00
4.249999999999999889e-01,9.118610642127240595e-01,2.510497586854620877e+00
4.259999999999999898e-01,9.114501105828902716e-01,2.511409242359129657e+00
4.269999999999999907e-01,9.110382455027929982e-01,2.512320486453526680e+00
4.279999999999999916e-01,9.106254693842928960e-01,2.513231318226563094e+00
4.289999999999999925e-01,9.102117826401678879e-01,2.514141736767404822e+00
4.299999999999999933e-01,9.097971856841021721e-01,2.515051741165626797e+00
4.309999999999999942e-01,9.093816789306917725e-01,2.515961330511222727e+00
4.319999999999999951e-01,9.089652627954422082e-01,2.516870503894597988e+00
4.329999999999999960e-01,9.085479376947686037e-01,2.517779260406574515e+00
4.339999999999999969e-01,9.081297040459953562e-01,2.518687599138393018e+00
4.349999999999999978e-01,9.077105622673538043e-01,2.519595519181709431e+00
4.359999999999999987e-01,9.072905127779852252e-01,2.520503019628599795e+00
4.369999999999999996e-01,9.068695559979379484e-01,2.521410099571559371e+00
4.380000000000000004e-01,9.064476923481677995e-01,2.522316758103503087e+00
4.390000000000000013e-01,9.060249222505354361e-01,2.523222994317769974e+00
4.400000000000000022e-01,9.056012461278124537e-01,2.524128807308117395e+00
4.410000000000000031e-01,9.051766644036717269e-01,2.525034196168728151e+00
4.420000000000000040e-01,9.047511775026944036e-01,2.525939159994210037e+00
4.430000000000000049e-01,9.043247858503666858e-01,2.526843697879594064e+00
4.440000000000000058e-01,9.038974898730777197e-01,2.527747808920338013e+00
4.450000000000000067e-01,9.034692899981232594e-01,2.528651492212325991e+00
4.460000000000000075e-01,9.030401866537008937e-01,2.529554746851870206e+00
4.470000000000000084e-01,9.026101802689144860e-01,2.530457571935710970e+00
4.480000000000000093e-01,9.021792712737669584e-01,2.531359966561019803e+00
4.490000000000000102e-01,9.017474600991673972e-01,2.532261929825396329e+00
4.500000000000000111e-01,9.013147471769259456e-01,2.533163460826872271e+00
4.510000000000000120e-01,9.008811329397525824e-01,2.534064558663913225e+00
4.520000000000000129e-01,9.004466178212621186e-01,2.534965222435415555e+00
4.530000000000000138e-01,9.000112022559665359e-01,2.535865451240710833e+00
4.540000000000000147e-01,8.995748866792812048e-01,2.536765244179564505e+00
4.550000000000000155e-01,8.991376715275209985e-01,2.537664600352180333e+00
4.560000000000000164e-01,8.986995572378975172e-01,2.538563518859196400e+00
4.570000000000000173e-01,8.982605442485258607e-01,2.539461998801689102e+00
4.580000000000000182e-01,8.978206329984168566e-01,2.540360039281174043e+00
4.590000000000000191e-01,8.973798239274799471e-01,2.541257639399605583e+00
4.600000000000000200e-01,8.969381174765240772e-01,2.542154798259377291e+00
4.610000000000000209e-01,8.964955140872520323e-01,2.543051514963327264e+00
4.620000000000000218e-01,8.960520142022675438e-01,2.543947788614731476e+00
4.630000000000000226e-01,8.956076182650698492e-01,2.544843618317313094e+00
4.640000000000000235e-01,8.951623267200509160e-01,2.545739003175236270e+00
4.650000000000000244e-01,8.947161400125024366e-01,2.546633942293110131e+00
4.660000000000000253e-01,8.942690585886110544e-01,2.547528434775991446e+00
4.670000000000000262e-01,8.938210828954532561e-01,2.548422479729381962e+00
4.680000000000000271e-01,8.933722133810063637e-01,2.549316076259231068e+00
4.690000000000000280e-01,8.929224504941369878e-01,2.550209223471937570e+00
4.700000000000000289e-01,8.924717946846072447e-01,2.551101920474347473e+00
4.710000000000000298e-01,8.920202464030702050e-01,2.551994166373759754e+00
4.720000000000000306e-01,8.915678061010741118e-01,2.552885960277921917e+00
4.730000000000000315e-01,8.911144742310568301e-01,2.553777301295035329e+00
4.740000000000000324e-01,8.906602512463496213e-01,2.554668188533752549e+00
4.750000000000000333e-01,8.902051376011723693e-01,2.555558621103180439e+00
4.760000000000000342e-01,8.897491337506387987e-01,2.556448598112881498e+00
4.770000000000000351e-01,8.892922401507503682e-01,2.557338118672873861e+00
4.780000000000000360e-01,8.888344572583997127e-01,2.558227181893629076e+00
4.790000000000000369e-01,8.883757855313674234e-01,2.559115786886078769e+00
4.799999999999999822e-01,8.879162254283239353e-01,2.560003932761612866e+00
4.809999999999999831e-01,8.874557774088280837e-01,2.560891618632078703e+00
4.819999999999999840e-01,8.869944419333257724e-01,2.561778843609785028e+00
4.829999999999999849e-01,8.865322194631513053e-01,2.562665606807501106e+00
4.839999999999999858e-01,8.860691104605256108e-01,2.563551907338455393e+00
4.849999999999999867e-01,8.856051153885549088e-01,2.564437744316345302e+00
4.859999999999999876e-01,8.851402347112347080e-01,2.565323116855324326e+00
4.869999999999999885e-01,8.846744688934421452e-01,2.566208024070014471e+00
4.879999999999999893e-01,8.842078184009418695e-01,2.567092465075504037e+00
4.889999999999999902e-01,8.837402837003834888e-01,2.567976438987342735e+00
4.899999999999999911e-01,8.832718652592990161e-01,2.568859944921552341e+00
4.909999999999999920e-01,8.828025635461059784e-01,2.569742981994620923e+00
4.919999999999999929e-01,8.823323790301036418e-01,2.570625549323503733e+00
4.929999999999999938e-01,8.818613121814754541e-01,2.571507646025627203e+00
4.939999999999999947e-01,8.813893634712863800e-01,2.572389271218888496e+00
4.949999999999999956e-01,8.809165333714831236e-01,2.573270424021655067e+00
4.959999999999999964e-01,8.804428223548935728e-01,2.574151103552768660e+00
4.969999999999999973e-01,8.799682308952290199e-01,2.575031308931542195e+00
4.979999999999999982e-01,8.794927594670762794e-01,2.575911039277764214e+00
4.989999999999999991e-01,8.790164085459070131e-01,2.576790293711696656e+00
5.000000000000000000e-01,8.785391786080691823e-01,2.577669071354078856e+00
5.010000000000000009e-01,8.780610701307923760e-01,2.578547371326126214e+00
5.020000000000000018e-01,8.775820835921822605e-01,2.579425192749531526e+00
5.030000000000000027e-01,8.771022194712226883e-01,2.580302534746467202e+00
5.040000000000000036e-01,8.766214782477772527e-01,2.581179396439583940e+00
5.050000000000000044e-01,8.761398604025857351e-01,2.582055776952011605e+00
5.060000000000000053e-01,8.756573664172616622e-01,2.582931675407363237e+00
5.070000000000000062e-01,8.751739967743001891e-01,2.583807090929735040e+00
5.080000000000000071e-01,8.746897519570671076e-01,2.584682022643701504e+00
5.090000000000000080e-01,8.742046324498051746e-01,2.585556469674324731e+00
5.100000000000000089e-01,8.737186387376327801e-01,2.586430431147150433e+00
5.110000000000000098e-01,8.732317713065427256e-01,2.587303906188209712e+00
5.120000000000000107e-01,8.727440306433977835e-01,2.588176893924019506e+00
5.130000000000000115e-01,8.722554172359386904e-01,2.589049393481585248e+00
5.140000000000000124e-01,8.717659315727764868e-01,2.589921403988399096e+00
5.150000000000000133e-01,8.712755741433942935e-01,2.590792924572443034e+00
5.160000000000000142e-01,8.707843454381476445e-01,2.591663954362189326e+00
5.170000000000000151e-01,8.702922459482640427e-01,2.592534492486598729e+00
5.180000000000000160e-01,8.697992761658396299e-01,2.593404538075128052e+00
5.190000000000000169e-01,8.693054365838436270e-01,2.594274090257720822e+00
5.200000000000000178e-01,8.688107276961115621e-01,2.595143148164818392e+00
5.210000000000000187e-01,8.683151499973521537e-01,2.596011710927355054e+00
5.220000000000000195e-01,8.678187039831403160e-01,2.596879777676758927e+00
5.230000000000000204e-01,8.673213901499199352e-01,2.597747347544955510e+00
5.240000000000000213e-01,8.668232089950016483e-01,2.598614419664367681e+00
5.250000000000000222e-01,8.663241610165666184e-01,2.599480993167912590e+00
5.260000000000000231e-01,8.658242467136590959e-01,2.600347067189010097e+00
5.270000000000000240e-01,8.653234665861914143e-01,2.601212640861578329e+00
5.280000000000000249e-01,8.648218211349416595e-01,2.602077713320033681e+00
5.290000000000000258e-01,8.643193108615530029e-01,2.602942283699295700e+00
5.300000000000000266e-01,8.638159362685335907e-01,2.603806351134784869e+00
5.310000000000000275e-01,8.633116978592556556e-01,2.604669914762426153e+00
5.320000000000000284e-01,8.628065961379559612e-01,2.605532973718645451e+00
5.330000000000000293e-01,8.623006316097328039e-01,2.606395527140376700e+00
5.340000000000000302e-01,8.617938047805491220e-01,2.607257574165056546e+00
5.350000000000000311e-01,8.612861161572294977e-01,2.608119113930628785e+00
5.360000000000000320e-01,8.607775662474597134e-01,2.608980145575544807e+00
5.370000000000000329e-01,8.602681555597879726e-01,2.609840668238764039e+00
5.380000000000000338e-01,8.597578846036220135e-01,2.610700681059754835e+00
5.390000000000000346e-01,8.592467538892308854e-01,2.611560183178493588e+00
5.400000000000000355e-01,8.587347639277421729e-01,2.612419173735470501e+00
5.410000000000000364e-01,8.582219152311447719e-01,2.613277651871684260e+00
5.420000000000000373e-01,8.577082083122831158e-01,2.614135616728648248e+00
5.430000000000000382e-01,8.571936436848635044e-01,2.614993067448387443e+00
5.440000000000000391e-01,8.566782218634463320e-01,2.615850003173441962e+00
5.450000000000000400e-01,8.561619433634526377e-01,2.616706423046864405e+00
5.460000000000000409e-01,8.556448087011564452e-01,2.617562326212226953e+00
5.470000000000000417e-01,8.551268183936925338e-01,2.618417711813616044e+00
5.480000000000000426e-01,8.546079729590456697e-01,2.619272578995635925e+00
5.490000000000000435e-01,8.540882729160608200e-01,2.620126926903409537e+00
5.500000000000000444e-01,8.535677187844348257e-01,2.620980754682577629e+00
5.510000000000000453e-01,8.530463110847185115e-01,2.621834061479303202e+00
5.520000000000000462e-01,8.525240503383179069e-01,2.622686846440269282e+00
5.530000000000000471e-01,8.520009370674913596e-01,2.623539108712679369e+00
5.540000000000000480e-01,8.514769717953483141e-01,2.624390847444261432e+00
5.550000000000000488e-01,8.509521550458518657e-01,2.625242061783266134e+00
5.560000000000000497e-01,8.504264873438160954e-01,2.626092750878467719e+00
5.570000000000000506e-01,8.498999692149058482e-01,2.626942913879167119e+00
5.580000000000000515e-01,8.493726011856369551e-01,2.627792549935189292e+00
5.590000000000000524e-01,8.488443837833736794e-01,2.628641658196888553e+00
5.600000000000000533e-01,8.483153175363316034e-01,2.629490237815144127e+00
5.610000000000000542e-01,8.477854029735738539e-01,2.630338287941366815e+00
5.620000000000000551e-01,8.472546406250119899e-01,2.631185807727493220e+00
5.630000000000000560e-01,8.467230310214048927e-01,2.632032796325993740e+00
5.640000000000000568e-01,8.461905746943603202e-01,2.632879252889867239e+00
5.650000000000000577e-01,8.456572721763320200e-01,2.633725176572645488e+00
5.660000000000000586e-01,8.451231240006178425e-01,2.634570566528394497e+00
5.670000000000000595e-01,8.445881307013642925e-01,2.635415421911710965e+00
5.680000000000000604e-01,8.440522928135614222e-01,2.636259741877728935e+00
5.690000000000000613e-01,8.435156108730442748e-01,2.637103525582114472e+00
5.700000000000000622e-01,8.429780854164913295e-01,2.637946772181073207e+00
5.710000000000000631e-01,8.424397169814246134e-01,2.638789480831346790e+00
5.720000000000000639e-01,8.419005061062102557e-01,2.639631650690213327e+00
5.730000000000000648e-01,8.413604533300556021e-01,2.640473280915490051e+00
5.740000000000000657e-01,8.408195591930107682e-01,2.641314370665535538e+00
5.750000000000000666e-01,8.402778242359667527e-01,2.642154919099246602e+00
5.760000000000000675e-01,8.397352490006543269e-01,2.642994925376060955e+00
5.769999999999999574e-01,8.391918340296469214e-01,2.643834388655961654e+00
5.779999999999999583e-01,8.386475798663542980e-01,2.644673308099470432e+00
5.789999999999999591e-01,8.381024870550294326e-01,2.645511682867656145e+00
5.799999999999999600e-01,8.375565561407607440e-01,2.646349512122129877e+00
5.809999999999999609e-01,8.370097876694757577e-01,2.647186795025049832e+00
5.819999999999999618e-01,8.364621821879396624e-01,2.648023530739119114e+00
5.829999999999999627e-01,8.359137402437554210e-01,2.648859718427587495e+00
5.839999999999999636e-01,8.353644623853612172e-01,2.649695357254254979e+00
5.849999999999999645e-01,8.348143491620294565e-01,2.650530446383467797e+00
5.859999999999999654e-01,8.342634011238727609e-01,2.651364984980125072e+00
5.869999999999999662e-01,8.337116188218333113e-01,2.652198972209670380e+00
5.879999999999999671e-01,8.331590028076928389e-01,2.653032407238105961e+00
5.889999999999999680e-01,8.326055536340606356e-01,2.653865289231979840e+00
5.899999999999999689e-01,8.320512718543837671e-01,2.654697617358396489e+00
5.909999999999999698e-01,8.314961580229403015e-01,2.655529390785012822e+00
5.919999999999999707e-01,8.309402126948408629e-01,2.656360608680042201e+00
